"","year","period","county_fips","county","footnotes","employment","labor_force","unemployment","unemployment_rate","MI_unemployment_rate","MI_employment_population_ratio","MI_labor_force_participation_rate","AGE16PLUS_TOT","period_date","period_txt","LFPR","EPOP"
"476",2025,"Nov-25","117","Montcalm","T Data were subject to revision on May 19, 2026.",29972,31355,1383,4.4,4.8,57.7,60.7,57653.4212171936,2025-11-01,"Nov-25",54.385324128257,51.9865072483533
"477",2025,"Nov-25","119","Montmorency","T Data were subject to revision on May 19, 2026.",3445,3710,265,7.1,4.8,57.7,60.7,8699.85995413171,2025-11-01,"Nov-25",42.6443646169046,39.59833857284
"478",2025,"Nov-25","121","Muskegon","T Data were subject to revision on May 19, 2026.",79319,83510,4191,5,4.8,57.7,60.7,144288.150134987,2025-11-01,"Nov-25",57.8772407310462,54.9726363015908
"479",2025,"Nov-25","123","Newaygo","T Data were subject to revision on May 19, 2026.",21336,22430,1094,4.9,4.8,57.7,60.7,42359.0307469636,2025-11-01,"Nov-25",52.9521086872552,50.3694244739758
"480",2025,"Nov-25","125","Oakland","T Data were subject to revision on May 19, 2026.",661124,690044,28920,4.2,4.8,57.7,60.7,1077457.57106147,2025-11-01,"Nov-25",64.0437283595489,61.3596319480764
"481",2025,"Nov-25","127","Oceana","T Data were subject to revision on May 19, 2026.",10788,11459,671,5.9,4.8,57.7,60.7,22396.2254304129,2025-11-01,"Nov-25",51.1648716682377,48.1688310984334
"482",2025,"Nov-25","129","Ogemaw","T Data were subject to revision on May 19, 2026.",7186,7697,511,6.6,4.8,57.7,60.7,17898.2118875066,2025-11-01,"Nov-25",43.0042958949027,40.1492620892258
"483",2025,"Nov-25","131","Ontonagon","T Data were subject to revision on May 19, 2026.",2132,2301,169,7.3,4.8,57.7,60.7,5241.0229303522,2025-11-01,"Nov-25",43.9036430593402,40.6790817046994
"484",2025,"Nov-25","133","Osceola","T Data were subject to revision on May 19, 2026.",9416,9966,550,5.5,4.8,57.7,60.7,19215.2211779121,2025-11-01,"Nov-25",51.8651328950401,49.0028187176096
"485",2025,"Nov-25","135","Oscoda","T Data were subject to revision on May 19, 2026.",2090,2330,240,10.3,4.8,57.7,60.7,7231.10227808414,2025-11-01,"Nov-25",32.2219201222158,28.9029240581249
"486",2025,"Nov-25","137","Otsego","T Data were subject to revision on May 19, 2026.",11525,12138,613,5.1,4.8,57.7,60.7,21652.5235113958,2025-11-01,"Nov-25",56.0581310239045,53.2270522368182
"487",2025,"Nov-25","139","Ottawa","T Data were subject to revision on May 19, 2026.",156282,162484,6202,3.8,4.8,57.7,60.7,249722.882142879,2025-11-01,"Nov-25",65.0657234954684,62.582170547985
"488",2025,"Nov-25","141","Presque Isle","T Data were subject to revision on May 19, 2026.",4320,4682,362,7.7,4.8,57.7,60.7,11536.4002009785,2025-11-01,"Nov-25",40.5845837387202,37.4466898229968
"489",2025,"Nov-25","143","Roscommon","T Data were subject to revision on May 19, 2026.",8153,8759,606,6.9,4.8,57.7,60.7,21229.2010991362,2025-11-01,"Nov-25",41.2592068778151,38.4046482103924
"490",2025,"Nov-25","145","Saginaw","T Data were subject to revision on May 19, 2026.",80239,84789,4550,5.4,4.8,57.7,60.7,152909.535404227,2025-11-01,"Nov-25",55.4504333401148,52.4748177331667
"491",2025,"Nov-25","151","Sanilac","T Data were subject to revision on May 19, 2026.",17334,18264,930,5.1,4.8,57.7,60.7,33216.8486209168,2025-11-01,"Nov-25",54.9841443673228,52.1843604064375
"492",2025,"Nov-25","153","Schoolcraft","T Data were subject to revision on May 19, 2026.",3199,3423,224,6.5,4.8,57.7,60.7,6996.28541879512,2025-11-01,"Nov-25",48.9259627802535,45.7242637844087
"493",2025,"Nov-25","155","Shiawassee","T Data were subject to revision on May 19, 2026.",32247,33794,1547,4.6,4.8,57.7,60.7,55964.4444129956,2025-11-01,"Nov-25",60.3847681406672,57.6205130565217
"494",2025,"Nov-25","147","St. Clair","T Data were subject to revision on May 19, 2026.",73427,77358,3931,5.1,4.8,57.7,60.7,133244.914119092,2025-11-01,"Nov-25",58.0570001575134,55.1067937455174
"495",2025,"Nov-25","157","Tuscola","T Data were subject to revision on May 19, 2026.",22986,24203,1217,5,4.8,57.7,60.7,43855.3241824301,2025-11-01,"Nov-25",55.1882820414688,52.4132483991738
"496",2025,"Nov-25","161","Washtenaw","T Data were subject to revision on May 19, 2026.",195790,203916,8126,4,4.8,57.7,60.7,315977.336718501,2025-11-01,"Nov-25",64.5350081489121,61.9633047209414
"497",2025,"Nov-25","163","Wayne","T Data were subject to revision on May 19, 2026.",771848,823261,51413,6.2,4.8,57.7,60.7,1402367.8101151,2025-11-01,"Nov-25",58.7050696730147,55.0389130749265
"498",2025,"Nov-25","165","Wexford","T Data were subject to revision on May 19, 2026.",14212,14928,716,4.8,4.8,57.7,60.7,28019.0239439341,2025-11-01,"Nov-25",53.2780871663154,50.7226805203426
"499",2025,"Dec-25","077","Kalamazoo","T Data were subject to revision on May 19, 2026.",130441,136087,5646,4.1,4.8,57.1,60,217563.716282874,2025-12-01,"Dec-25",62.5504115875007,59.9553097495365
"500",2025,"Dec-25","021","Berrien","T Data were subject to revision on May 19, 2026.",70411,73918,3507,4.7,4.8,57.1,60,125145.652937761,2025-12-01,"Dec-25",59.0655754033756,56.263240749575
"501",2025,"Dec-25","023","Branch","T Data were subject to revision on May 19, 2026.",21326,22216,890,4,4.8,57.1,60,37079.9422650956,2025-12-01,"Dec-25",59.9137933958235,57.5135739088644
"502",2025,"Dec-25","025","Calhoun","T Data were subject to revision on May 19, 2026.",59313,62479,3166,5.1,4.8,57.1,60,107788.047221488,2025-12-01,"Dec-25",57.9646831077804,55.0274372056495
"503",2025,"Dec-25","027","Cass","T Data were subject to revision on May 19, 2026.",22367,23463,1096,4.7,4.8,57.1,60,42901.2912052566,2025-12-01,"Dec-25",54.6906616114275,52.1359599481226
"504",2025,"Dec-25","149","St. Joseph","T Data were subject to revision on May 19, 2026.",26431,27590,1159,4.2,4.8,57.1,60,48621.5608396464,2025-12-01,"Dec-25",56.7443733264583,54.360657172585
"505",2025,"Dec-25","159","Van Buren","T Data were subject to revision on May 19, 2026.",33564,35466,1902,5.4,4.8,57.1,60,61367.9438765037,2025-12-01,"Dec-25",57.7923876207609,54.6930496279033
"506",2025,"Dec-25","001","Alcona","T Data were subject to revision on May 19, 2026.",2957,3270,313,9.6,4.8,57.1,60,9513.97316242766,2025-12-01,"Dec-25",34.3704984675992,31.0806006020461
"507",2025,"Dec-25","003","Alger","T Data were subject to revision on May 19, 2026.",3023,3331,308,9.2,4.8,57.1,60,7603.03264418721,2025-12-01,"Dec-25",43.811465186154,39.7604500923877
"508",2025,"Dec-25","005","Allegan","T Data were subject to revision on May 19, 2026.",59830,62476,2646,4.2,4.8,57.1,60,99362.2332487227,2025-12-01,"Dec-25",62.8770086554019,60.2140250312551
"509",2025,"Dec-25","007","Alpena","T Data were subject to revision on May 19, 2026.",12723,13417,694,5.2,4.8,57.1,60,24260.3706866618,2025-12-01,"Dec-25",55.3041838201448,52.4435515199898
"510",2025,"Dec-25","009","Antrim","T Data were subject to revision on May 19, 2026.",9612,10235,623,6.1,4.8,57.1,60,21387.2132663122,2025-12-01,"Dec-25",47.8556971053424,44.9427416293651
"511",2025,"Dec-25","011","Arenac","T Data were subject to revision on May 19, 2026.",5899,6399,500,7.8,4.8,57.1,60,12719.1760960382,2025-12-01,"Dec-25",50.3098624602987,46.3787902255512
"512",2025,"Dec-25","013","Baraga","T Data were subject to revision on May 19, 2026.",2934,3146,212,6.7,4.8,57.1,60,6948.30186235797,2025-12-01,"Dec-25",45.2772499284073,42.2261447202629
"513",2025,"Dec-25","015","Barry","T Data were subject to revision on May 19, 2026.",28592,30002,1410,4.7,4.8,57.1,60,52775.2600873461,2025-12-01,"Dec-25",56.8486066204979,54.1769002230943
"514",2025,"Dec-25","017","Bay","T Data were subject to revision on May 19, 2026.",45628,48396,2768,5.7,4.8,57.1,60,85640.3236521175,2025-12-01,"Dec-25",56.5107626129381,53.2786403112476
"515",2025,"Dec-25","019","Benzie","T Data were subject to revision on May 19, 2026.",8346,8850,504,5.7,4.8,57.1,60,16018.2807495241,2025-12-01,"Dec-25",55.2493750008904,52.1029699160939
"516",2025,"Dec-25","029","Charlevoix","T Data were subject to revision on May 19, 2026.",12177,12837,660,5.1,4.8,57.1,60,22355.024640043,2025-12-01,"Dec-25",57.4233319206724,54.4709755237226
"517",2025,"Dec-25","031","Cheboygan","T Data were subject to revision on May 19, 2026.",9539,10690,1151,10.8,4.8,57.1,60,22836.7274639659,2025-12-01,"Dec-25",46.8105599493963,41.7704332420291
"518",2025,"Dec-25","033","Chippewa","T Data were subject to revision on May 19, 2026.",16079,17270,1191,6.9,4.8,57.1,60,30564.8542856536,2025-12-01,"Dec-25",56.5028049491018,52.6061725985296
"519",2025,"Dec-25","035","Clare","T Data were subject to revision on May 19, 2026.",10994,11840,846,7.1,4.8,57.1,60,26343.125643028,2025-12-01,"Dec-25",44.9453119589611,41.7338479456772
"520",2025,"Dec-25","037","Clinton","T Data were subject to revision on May 19, 2026.",39883,41503,1620,3.9,4.8,57.1,60,66020.3304860767,2025-12-01,"Dec-25",62.8639688629743,60.410179268053
"521",2025,"Dec-25","039","Crawford","T Data were subject to revision on May 19, 2026.",4991,5379,388,7.2,4.8,57.1,60,11693.8280735992,2025-12-01,"Dec-25",45.9986239420094,42.6806343362277
"522",2025,"Dec-25","041","Delta","T Data were subject to revision on May 19, 2026.",15399,16477,1078,6.5,4.8,57.1,60,30904.5165487844,2025-12-01,"Dec-25",53.3158316001812,49.8276683140857
"523",2025,"Dec-25","043","Dickinson","T Data were subject to revision on May 19, 2026.",11538,12116,578,4.8,4.8,57.1,60,21667.1957503534,2025-12-01,"Dec-25",55.9186345090476,53.2510073428022
"524",2025,"Dec-25","045","Eaton","T Data were subject to revision on May 19, 2026.",54007,56449,2442,4.3,4.8,57.1,60,90165.8493126685,2025-12-01,"Dec-25",62.6057431170548,59.8974006363758
"525",2025,"Dec-25","047","Emmet","T Data were subject to revision on May 19, 2026.",16205,17251,1046,6.1,4.8,57.1,60,28934.3248212282,2025-12-01,"Dec-25",59.6212287882505,56.0061452967132
"526",2025,"Dec-25","049","Genesee","T Data were subject to revision on May 19, 2026.",173030,183702,10672,5.8,4.8,57.1,60,325352.035476268,2025-12-01,"Dec-25",56.4625328779908,53.1823935715384
"527",2025,"Dec-25","051","Gladwin","T Data were subject to revision on May 19, 2026.",9431,10091,660,6.5,4.8,57.1,60,21850.3301690509,2025-12-01,"Dec-25",46.1823685130994,43.1618191900743
"528",2025,"Dec-25","053","Gogebic","T Data were subject to revision on May 19, 2026.",5390,5724,334,5.8,4.8,57.1,60,12241.0063011306,2025-12-01,"Dec-25",46.7608614781231,44.0323276322648
"529",2025,"Dec-25","055","Grand Traverse","T Data were subject to revision on May 19, 2026.",49983,51919,1936,3.7,4.8,57.1,60,81253.675415323,2025-12-01,"Dec-25",63.8974172363518,61.5147557873721
"530",2025,"Dec-25","057","Gratiot","T Data were subject to revision on May 19, 2026.",16296,17216,920,5.3,4.8,57.1,60,34442.332633748,2025-12-01,"Dec-25",49.9850000958735,47.3138685851739
"531",2025,"Dec-25","059","Hillsdale","T Data were subject to revision on May 19, 2026.",19297,20276,979,4.8,4.8,57.1,60,37069.6633065243,2025-12-01,"Dec-25",54.6970168904431,52.0560433485343
"532",2025,"Dec-25","061","Houghton","T Data were subject to revision on May 19, 2026.",16426,17346,920,5.3,4.8,57.1,60,31823.8241276505,2025-12-01,"Dec-25",54.5063344066457,51.6154184805467
"533",2025,"Dec-25","063","Huron","T Data were subject to revision on May 19, 2026.",12788,13596,808,5.9,4.8,57.1,60,25706.6086111147,2025-12-01,"Dec-25",52.8891235933842,49.7459629679463
"534",2025,"Dec-25","065","Ingham","T Data were subject to revision on May 19, 2026.",143929,150803,6874,4.6,4.8,57.1,60,242661.803145303,2025-12-01,"Dec-25",62.1453389224595,59.3125898408565
"535",2025,"Dec-25","067","Ionia","T Data were subject to revision on May 19, 2026.",29572,30960,1388,4.5,4.8,57.1,60,54583.913228963,2025-12-01,"Dec-25",56.7200080912707,54.1771343435096
"536",2025,"Dec-25","069","Iosco","T Data were subject to revision on May 19, 2026.",8541,9296,755,8.1,4.8,57.1,60,21663.7433789241,2025-12-01,"Dec-25",42.9104048981847,39.4253193024307
"537",2025,"Dec-25","071","Iron","T Data were subject to revision on May 19, 2026.",3794,4128,334,8.1,4.8,57.1,60,10029.1297042219,2025-12-01,"Dec-25",41.1601018407637,37.8298029030663
"538",2025,"Dec-25","073","Isabella","T Data were subject to revision on May 19, 2026.",29073,30677,1604,5.2,4.8,57.1,60,54984.1238734133,2025-12-01,"Dec-25",55.7924685144131,52.8752628066477
"539",2025,"Dec-25","075","Jackson","T Data were subject to revision on May 19, 2026.",68407,71922,3515,4.9,4.8,57.1,60,131848.175534731,2025-12-01,"Dec-25",54.5491052176559,51.8831600987763
"540",2025,"Dec-25","079","Kalkaska","T Data were subject to revision on May 19, 2026.",8132,8632,500,5.8,4.8,57.1,60,15657.5539704809,2025-12-01,"Dec-25",55.1299393013358,51.9365924928711
"541",2025,"Dec-25","081","Kent","T Data were subject to revision on May 19, 2026.",338432,352165,13733,3.9,4.8,57.1,60,540746.017937381,2025-12-01,"Dec-25",65.1257685342366,62.5861289355238
"542",2025,"Dec-25","083","Keweenaw","T Data were subject to revision on May 19, 2026.",777,838,61,7.3,4.8,57.1,60,1901.13609537155,2025-12-01,"Dec-25",44.0789063991879,40.8702986541396
"543",2025,"Dec-25","085","Lake","T Data were subject to revision on May 19, 2026.",4079,4363,284,6.5,4.8,57.1,60,11631.4547477628,2025-12-01,"Dec-25",37.5103552789832,35.0687002482174
"544",2025,"Dec-25","087","Lapeer","T Data were subject to revision on May 19, 2026.",40767,43133,2366,5.5,4.8,57.1,60,74478.4318579532,2025-12-01,"Dec-25",57.9134105324131,54.7366519179024
"545",2025,"Dec-25","089","Leelanau","T Data were subject to revision on May 19, 2026.",10134,10569,435,4.1,4.8,57.1,60,20116.7071521646,2025-12-01,"Dec-25",52.5384195338489,50.376037804525
"546",2025,"Dec-25","091","Lenawee","T Data were subject to revision on May 19, 2026.",44986,47281,2295,4.9,4.8,57.1,60,80476.7553220196,2025-12-01,"Dec-25",58.7511260994679,55.8993709674217
"547",2025,"Dec-25","093","Livingston","T Data were subject to revision on May 19, 2026.",97928,101547,3619,3.6,4.8,57.1,60,164710.993284626,2025-12-01,"Dec-25",61.6516226239517,59.4544408039464
"548",2025,"Dec-25","095","Luce","T Data were subject to revision on May 19, 2026.",2011,2169,158,7.3,4.8,57.1,60,5487.99017109136,2025-12-01,"Dec-25",39.522665536565,36.6436516339476
"549",2025,"Dec-25","097","Mackinac","T Data were subject to revision on May 19, 2026.",3622,4297,675,15.7,4.8,57.1,60,9742.803078286,2025-12-01,"Dec-25",44.1043503134823,37.1761593752462
"550",2025,"Dec-25","099","Macomb","T Data were subject to revision on May 19, 2026.",428935,449613,20678,4.6,4.8,57.1,60,730564.680492888,2025-12-01,"Dec-25",61.5432160909642,58.7128027747813
"551",2025,"Dec-25","101","Manistee","T Data were subject to revision on May 19, 2026.",9863,10527,664,6.3,4.8,57.1,60,22128.9048355235,2025-12-01,"Dec-25",47.5712651766708,44.5706648083503
"552",2025,"Dec-25","103","Marquette","T Data were subject to revision on May 19, 2026.",30541,32308,1767,5.5,4.8,57.1,60,58391.1918870008,2025-12-01,"Dec-25",55.3302629316468,52.3041215858433
"553",2025,"Dec-25","105","Mason","T Data were subject to revision on May 19, 2026.",11584,12370,786,6.4,4.8,57.1,60,24565.9264061609,2025-12-01,"Dec-25",50.3542988588361,47.1547451884202
"554",2025,"Dec-25","107","Mecosta","T Data were subject to revision on May 19, 2026.",16162,17210,1048,6.1,4.8,57.1,60,35492.8986185694,2025-12-01,"Dec-25",48.4885728408668,45.535869509244
"555",2025,"Dec-25","109","Menominee","T Data were subject to revision on May 19, 2026.",10329,10804,475,4.4,4.8,57.1,60,19747.6277157658,2025-12-01,"Dec-25",54.7103690402998,52.3050168286983
"556",2025,"Dec-25","111","Midland","T Data were subject to revision on May 19, 2026.",38916,40778,1862,4.6,4.8,57.1,60,69194.8794238111,2025-12-01,"Dec-25",58.9321064500152,56.2411558832898
"557",2025,"Dec-25","113","Missaukee","T Data were subject to revision on May 19, 2026.",6564,6927,363,5.2,4.8,57.1,60,12434.1501538738,2025-12-01,"Dec-25",55.7094768382056,52.7900975842329
"558",2025,"Dec-25","115","Monroe","T Data were subject to revision on May 19, 2026.",71430,74926,3496,4.7,4.8,57.1,60,128744.83938276,2025-12-01,"Dec-25",58.1972841468575,55.4818354991596
"559",2025,"Dec-25","117","Montcalm","T Data were subject to revision on May 19, 2026.",29292,30734,1442,4.7,4.8,57.1,60,57653.4212171936,2025-12-01,"Dec-25",53.3081981105996,50.8070455865062
"560",2025,"Dec-25","119","Montmorency","T Data were subject to revision on May 19, 2026.",3370,3677,307,8.3,4.8,57.1,60,8699.85995413171,2025-12-01,"Dec-25",42.2650481661343,38.7362557301802
"561",2025,"Dec-25","121","Muskegon","T Data were subject to revision on May 19, 2026.",77955,82162,4207,5.1,4.8,57.1,60,144288.150134987,2025-12-01,"Dec-25",56.9429990772867,54.0273057261251
"562",2025,"Dec-25","123","Newaygo","T Data were subject to revision on May 19, 2026.",20873,22002,1129,5.1,4.8,57.1,60,42359.0307469636,2025-12-01,"Dec-25",51.9416984100307,49.2763871880998
"563",2025,"Dec-25","125","Oakland","T Data were subject to revision on May 19, 2026.",661384,687379,25995,3.8,4.8,57.1,60,1077457.57106147,2025-12-01,"Dec-25",63.796386833388,61.3837628286774
"564",2025,"Dec-25","127","Oceana","T Data were subject to revision on May 19, 2026.",10274,11085,811,7.3,4.8,57.1,60,22396.2254304129,2025-12-01,"Dec-25",49.4949474162156,45.8738015114298
"565",2025,"Dec-25","129","Ogemaw","T Data were subject to revision on May 19, 2026.",6940,7588,648,8.5,4.8,57.1,60,17898.2118875066,2025-12-01,"Dec-25",42.3952965116957,38.7748231142815
"566",2025,"Dec-25","131","Ontonagon","T Data were subject to revision on May 19, 2026.",2117,2285,168,7.4,4.8,57.1,60,5241.0229303522,2025-12-01,"Dec-25",43.5983591441079,40.3928780341691
"567",2025,"Dec-25","133","Osceola","T Data were subject to revision on May 19, 2026.",9257,9872,615,6.2,4.8,57.1,60,19215.2211779121,2025-12-01,"Dec-25",51.3759373810793,48.1753497099525
"568",2025,"Dec-25","135","Oscoda","T Data were subject to revision on May 19, 2026.",1997,2259,262,11.6,4.8,57.1,60,7231.10227808414,2025-12-01,"Dec-25",31.2400504532556,27.6168130832897
"569",2025,"Dec-25","137","Otsego","T Data were subject to revision on May 19, 2026.",11304,11965,661,5.5,4.8,57.1,60,21652.5235113958,2025-12-01,"Dec-25",55.2591479404364,52.2063859856827
"570",2025,"Dec-25","139","Ottawa","T Data were subject to revision on May 19, 2026.",153038,159197,6159,3.9,4.8,57.1,60,249722.882142879,2025-12-01,"Dec-25",63.749464459935,61.2831305993174
"571",2025,"Dec-25","141","Presque Isle","T Data were subject to revision on May 19, 2026.",4147,4611,464,10.1,4.8,57.1,60,11536.4002009785,2025-12-01,"Dec-25",39.969140456907,35.9470885870296
"572",2025,"Dec-25","143","Roscommon","T Data were subject to revision on May 19, 2026.",7858,8588,730,8.5,4.8,57.1,60,21229.2010991362,2025-12-01,"Dec-25",40.4537126003741,37.0150528194852
"573",2025,"Dec-25","145","Saginaw","T Data were subject to revision on May 19, 2026.",78893,83807,4914,5.9,4.8,57.1,60,152909.535404227,2025-12-01,"Dec-25",54.8082235541756,51.5945586986717
"574",2025,"Dec-25","151","Sanilac","T Data were subject to revision on May 19, 2026.",16940,18027,1087,6,4.8,57.1,60,33216.8486209168,2025-12-01,"Dec-25",54.2706510353553,50.9982153735463
"575",2025,"Dec-25","153","Schoolcraft","T Data were subject to revision on May 19, 2026.",3090,3393,303,8.9,4.8,57.1,60,6996.28541879512,2025-12-01,"Dec-25",48.4971638075957,44.1662941837521
"576",2025,"Dec-25","155","Shiawassee","T Data were subject to revision on May 19, 2026.",31617,33378,1761,5.3,4.8,57.1,60,55964.4444129956,2025-12-01,"Dec-25",59.6414390424096,56.494798316372
"577",2025,"Dec-25","147","St. Clair","T Data were subject to revision on May 19, 2026.",73375,77267,3892,5,4.8,57.1,60,133244.914119092,2025-12-01,"Dec-25",57.9887048678946,55.0677678657352
"578",2025,"Dec-25","157","Tuscola","T Data were subject to revision on May 19, 2026.",22639,24012,1373,5.7,4.8,57.1,60,43855.3241824301,2025-12-01,"Dec-25",54.7527590951432,51.6220103762679
"579",2025,"Dec-25","161","Washtenaw","T Data were subject to revision on May 19, 2026.",192882,200437,7555,3.8,4.8,57.1,60,315977.336718501,2025-12-01,"Dec-25",63.4339798169025,61.0429855517883
"580",2025,"Dec-25","163","Wayne","T Data were subject to revision on May 19, 2026.",776367,822244,45877,5.6,4.8,57.1,60,1402367.8101151,2025-12-01,"Dec-25",58.6325494687812,55.3611537857732
"581",2025,"Dec-25","165","Wexford","T Data were subject to revision on May 19, 2026.",14131,14904,773,5.2,4.8,57.1,60,28019.0239439341,2025-12-01,"Dec-25",53.1924310776236,50.4335912210077
"582",2026,"Jan-26","077","Kalamazoo","",129644,135973,6329,4.7,5.6,56.6,59.9,218672.050128268,2026-01-01,"Jan-26",62.1812435198013,59.2869550196077
"583",2026,"Jan-26","021","Berrien","",69925,73973,4048,5.5,5.6,56.6,59.9,125142.305965038,2026-01-01,"Jan-26",59.1111050971575,55.8763876538567
"584",2026,"Jan-26","023","Branch","",21260,22337,1077,4.8,5.6,56.6,59.9,37323.4735431571,2026-01-01,"Jan-26",59.8470556985317,56.9614721829603
"585",2026,"Jan-26","025","Calhoun","",58561,62182,3621,5.8,5.6,56.6,59.9,107836.115869887,2026-01-01,"Jan-26",57.6634270424089,54.3055538746021
"586",2026,"Jan-26","027","Cass","",22202,23480,1278,5.4,5.6,56.6,59.9,42997.7990206337,2026-01-01,"Jan-26",54.6074462758721,51.6352011165635
"587",2026,"Jan-26","149","St. Joseph","",26247,27785,1538,5.5,5.6,56.6,59.9,48832.0288044996,2026-01-01,"Jan-26",56.8991309192539,53.7495587272866
"588",2026,"Jan-26","159","Van Buren","",33392,35637,2245,6.3,5.6,56.6,59.9,61619.9181181948,2026-01-01,"Jan-26",57.8335724686355,54.1902699967078
"589",2026,"Jan-26","001","Alcona","",2913,3270,357,10.9,5.6,56.6,59.9,9618.07303531971,2026-01-01,"Jan-26",33.9984941681336,30.2867319607869
"590",2026,"Jan-26","003","Alger","",3003,3324,321,9.7,5.6,56.6,59.9,7598.06853162149,2026-01-01,"Jan-26",43.7479602370818,39.5232023441507
"591",2026,"Jan-26","005","Allegan","",59889,62914,3025,4.8,5.6,56.6,59.9,100185.227164711,2026-01-01,"Jan-26",62.7976816348039,59.7782743972211
"592",2026,"Jan-26","007","Alpena","",12628,13448,820,6.1,5.6,56.6,59.9,24269.7449941957,2026-01-01,"Jan-26",55.4105533585795,52.0318610806173
"593",2026,"Jan-26","009","Antrim","",9479,10226,747,7.3,5.6,56.6,59.9,21743.2567047926,2026-01-01,"Jan-26",47.0306731822101,43.5951252781312
"594",2026,"Jan-26","011","Arenac","",5804,6418,614,9.6,5.6,56.6,59.9,12756.4611703224,2026-01-01,"Jan-26",50.3117589926218,45.4985118717944
"595",2026,"Jan-26","013","Baraga","",2927,3166,239,7.5,5.6,56.6,59.9,6967.6574932093,2026-01-01,"Jan-26",45.4385136336795,42.0083794711876
"596",2026,"Jan-26","015","Barry","",28392,30000,1608,5.4,5.6,56.6,59.9,53258.9122932352,2026-01-01,"Jan-26",56.328600619601,53.3093876263904
"597",2026,"Jan-26","017","Bay","",45497,48841,3344,6.8,5.6,56.6,59.9,85629.6486350357,2026-01-01,"Jan-26",57.0374873405898,53.1322978959238
"598",2026,"Jan-26","019","Benzie","",8257,8837,580,6.6,5.6,56.6,59.9,16201.6365580965,2026-01-01,"Jan-26",54.5438725792418,50.9639873132057
"599",2026,"Jan-26","029","Charlevoix","",12271,13057,786,6,5.6,56.6,59.9,22454.489874952,2026-01-01,"Jan-26",58.148726925946,54.6483134034068
"600",2026,"Jan-26","031","Cheboygan","",9097,10459,1362,13,5.6,56.6,59.9,23051.4551477835,2026-01-01,"Jan-26",45.3724067871077,39.4638860830212
"601",2026,"Jan-26","033","Chippewa","",15986,17396,1410,8.1,5.6,56.6,59.9,30474.9736585626,2026-01-01,"Jan-26",57.0829041393191,52.4561569079762
"602",2026,"Jan-26","035","Clare","",11022,12079,1057,8.8,5.6,56.6,59.9,26554.9408274733,2026-01-01,"Jan-26",45.4868270220481,41.5064001520833
"603",2026,"Jan-26","037","Clinton","",38804,40630,1826,4.5,5.6,56.6,59.9,66456.523968024,2026-01-01,"Jan-26",61.137714665229,58.390053651724
"604",2026,"Jan-26","039","Crawford","",4989,5446,457,8.4,5.6,56.6,59.9,11882.6568487049,2026-01-01,"Jan-26",45.8315010636158,41.9855598248952
"605",2026,"Jan-26","041","Delta","",15205,16364,1159,7.1,5.6,56.6,59.9,30998.3169359672,2026-01-01,"Jan-26",52.7899628673482,49.0510501954308
"606",2026,"Jan-26","043","Dickinson","",11529,12170,641,5.3,5.6,56.6,59.9,21738.6262124528,2026-01-01,"Jan-26",55.983298489343,53.0346300972584
"607",2026,"Jan-26","045","Eaton","",52716,55422,2706,4.9,5.6,56.6,59.9,90227.741080028,2026-01-01,"Jan-26",61.4245678065276,58.4254901751815
"608",2026,"Jan-26","047","Emmet","",16092,17339,1247,7.2,5.6,56.6,59.9,29012.8622421798,2026-01-01,"Jan-26",59.7631486864886,55.4650550010366
"609",2026,"Jan-26","049","Genesee","",168854,185339,16485,8.9,5.6,56.6,59.9,325077.303136874,2026-01-01,"Jan-26",57.0138235464452,51.9427220450713
"610",2026,"Jan-26","051","Gladwin","",9357,10168,811,8,5.6,56.6,59.9,22021.9985468881,2026-01-01,"Jan-26",46.1720128550132,42.4893316566049
"611",2026,"Jan-26","053","Gogebic","",5420,5796,376,6.5,5.6,56.6,59.9,12248.0166147065,2026-01-01,"Jan-26",47.3219475636619,44.2520627665713
"612",2026,"Jan-26","055","Grand Traverse","",49591,51793,2202,4.3,5.6,56.6,59.9,81797.9726747695,2026-01-01,"Jan-26",63.3181951903993,60.6261969317686
"613",2026,"Jan-26","057","Gratiot","",16180,17226,1046,6.1,5.6,56.6,59.9,34452.6683681966,2026-01-01,"Jan-26",49.9990300196934,46.9629807104748
"614",2026,"Jan-26","059","Hillsdale","",19126,20315,1189,5.9,5.6,56.6,59.9,37066.3269133622,2026-01-01,"Jan-26",54.8071570390121,51.5993938236842
"615",2026,"Jan-26","061","Houghton","",16753,17761,1008,5.7,5.6,56.6,59.9,32042.1356695552,2026-01-01,"Jan-26",55.4301379382635,52.2842802139366
"616",2026,"Jan-26","063","Huron","",12463,13374,911,6.8,5.6,56.6,59.9,25636.4094458252,2026-01-01,"Jan-26",52.167991887717,48.6144521382247
"617",2026,"Jan-26","065","Ingham","",140712,148295,7583,5.1,5.6,56.6,59.9,243901.911566718,2026-01-01,"Jan-26",60.8010814869872,57.6920447634576
"618",2026,"Jan-26","067","Ionia","",29112,30683,1571,5.1,5.6,56.6,59.9,54570.829594794,2026-01-01,"Jan-26",56.2260098074945,53.3471823979331
"619",2026,"Jan-26","069","Iosco","",8434,9310,876,9.4,5.6,56.6,59.9,21732.7055886954,2026-01-01,"Jan-26",42.8386606628617,38.8078693910393
"620",2026,"Jan-26","071","Iron","",3782,4158,376,9,5.6,56.6,59.9,10070.4287769428,2026-01-01,"Jan-26",41.2892051778383,37.5555011983128
